swab_id,individual,InitialStage,Temperature, avg_ct_score, avg_ge_score,ZE, date_collected,day, species, lifestage, gosner_stage, weight, svl, sex, notes, frog_condition, total_wt, bag_wt, part_swabbed, source_location, live_zsp_count (zsp/ml), sample_type, zsp_count_notes, container, life_stage, 
TExpT20_2_Jun7,T20_2,tadpole,20,0,0,0, 06/07/2009,83, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT20_2_Jun10,T20_2,tadpole,20,34.6917,0.1527,12.216, 06/10/2009,86, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT20_2_Jun13,T20_2,tadpole,20,33.2745,0.3858,30.864, 06/13/2009,89, Rana sierrae, subadult,46,3.4,32.4,,,,8.7,5.3, L,,,,,,,
TExpT20_2_Jun16,T20_2,tadpole,20,35.278,1.0918,87.344, 06/16/2009,92, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT20_2_Jun19,T20_2,tadpole,20,30.5212,18.7566,1500.528, 06/19/2009,95, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT20_2_Jun22,T20_2,tadpole,20,29.397,40.0368,3202.944, 06/22/2009,98, Rana sierrae, subadult,46,,,,, HEALTHY,,, L,,,,,,,
TExpT20_2_Jun25,T20_2,tadpole,20,28.5511,102.3038,8184.304, 06/25/2009,101, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TexpT20_2_Jun28,T20_2,tadpole,20,26.6319,743.131,59450.48, 06/28/2009,104, Rana sierrae, subadult,46,,31.8,,,,,, L,,,,,,,
TexpT20_2_Jul1,T20_2,tadpole,20,27.2837,485.3384,38827.072, 07/01/2009,107, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT20_2_Jul4,T20_2,tadpole,20,0,0,0, 07/04/2009,110, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT20_2_Jul7,T20_2,tadpole,20,24.404,773.5881,61887.048, 07/07/2009,113, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT20_2_Jul10,T20_2,tadpole,20,29.5673,38.5776,3086.208, 07/10/2009,116, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT20_2_Jul13,T20_2,tadpole,20,30.7946,17.761,1420.88, 07/13/2009,119, Rana sierrae, subadult,46,,34.7,,,,,, L,,,,,,,
TExpT20_2_Nov10,T20_2,tadpole,20,0,0,0, 11/10/2009,239, Rana sierrae,,46,,,, very active has one red patch on rear foot of concern--possible Baytril tmnt?,,,,,,,,,, adult,
TExpT20_3_Mar16,T20_3,tadpole,20,0,0,0, 03/16/2009,0, Rana sierrae, tadpole,41,,,, ARMS GETTING READY TO POP,,,, M,,,,,,,
TExpT20_3_Mar24,T20_3,tadpole,20,41.4386,0.0212,1.696, 03/24/2009,8, Rana sierrae, tadpole,43,,,,,,,, L,,,,,,,
TExpT20_3_Mar27,T20_3,tadpole,20,0,0,0, 03/27/2009,11, Rana sierrae, tadpole,44,,,,,,,, L,,,,,,,
TExpT20_3_Mar30,T20_3,tadpole,20,0,0,0, 03/30/2009,14, Rana sierrae, tadpole,45,,,,,,,, L,,,,,,,
TExpT20_3_Apr2,T20_3,tadpole,20,0,0,0, 04/02/2009,17, Rana sierrae, metamorph,45,,,,,,,, L,,,,,,,
TExpT20_3_Apr5,T20_3,tadpole,20,,,dead, 04/05/2009,20, Rana sierrae, metamorph,45,,,, DEAD 4/5/09 NOT SWABBED BECAUSE FOUND OUTSIDE OF CAGE HIGHLY DESSICATED,,,,,,,,,,,
TExpT20_3_Apr8,T20_3,tadpole,20,,,dead, 04/08/2009,23, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Apr11,T20_3,tadpole,20,,,dead, 04/11/2009,26, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Apr14,T20_3,tadpole,20,,,dead, 04/14/2009,29, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Apr17,T20_3,tadpole,20,,,dead, 04/17/2009,32, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Apr20,T20_3,tadpole,20,,,dead, 04/20/2009,35, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Apr23,T20_3,tadpole,20,,,dead, 04/23/2009,38, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Apr26,T20_3,tadpole,20,,,dead, 04/26/2009,41, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Apr29,T20_3,tadpole,20,,,dead, 04/29/2009,44, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_May2,T20_3,tadpole,20,,,dead, 05/02/2009,47, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_May5,T20_3,tadpole,20,,,dead, 05/05/2009,50, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_May8,T20_3,tadpole,20,,,dead, 05/08/2009,53, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_May11,T20_3,tadpole,20,,,dead, 05/11/2009,56, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_May14,T20_3,tadpole,20,,,dead, 05/14/2009,59, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_May17,T20_3,tadpole,20,,,dead, 05/17/2009,62, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_May20,T20_3,tadpole,20,,,dead, 05/20/2009,65, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_May23,T20_3,tadpole,20,,,dead, 05/23/2009,68, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_May26,T20_3,tadpole,20,,,dead, 05/26/2009,71, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_May29,T20_3,tadpole,20,,,dead, 05/29/2009,74, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jun1,T20_3,tadpole,20,,,dead, 06/01/2009,77, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jun4,T20_3,tadpole,20,,,dead, 06/04/2009,80, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jun7,T20_3,tadpole,20,,,dead, 06/07/2009,83, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jun10,T20_3,tadpole,20,,,dead, 06/10/2009,86, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jun13,T20_3,tadpole,20,,,dead, 06/13/2009,89, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jun16,T20_3,tadpole,20,,,dead, 06/16/2009,92, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jun19,T20_3,tadpole,20,,,dead, 06/19/2009,95, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jun22,T20_3,tadpole,20,,,dead, 06/22/2009,98, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jun25,T20_3,tadpole,20,,,dead, 06/25/2009,101, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jun28,T20_3,tadpole,20,,,dead, 06/28/2009,104, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jul1,T20_3,tadpole,20,,,dead, 07/01/2009,107, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jul4,T20_3,tadpole,20,,,dead, 07/04/2009,110, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jul7,T20_3,tadpole,20,,,dead, 07/07/2009,113, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jul10,T20_3,tadpole,20,,,dead, 07/10/2009,116, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_3_Jul13,T20_3,tadpole,20,,,dead, 07/13/2009,119, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
TExpT20_4_Mar16,T20_4,tadpole,20,0,0,0, 03/16/2009,0, Rana sierrae, tadpole,37,,,,,,,, M,,,,,,,
TExpT20_4_Mar24,T20_4,tadpole,20,0,0,0, 03/24/2009,8, Rana sierrae, tadpole,39,,,,,,,, M,,,,,,,
TExpT20_4_Mar27,T20_4,tadpole,20,0,0,0, 03/27/2009,11, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT20_4_Mar30,T20_4,tadpole,20,0,0,0, 03/30/2009,14, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT20_4_Apr2,T20_4,tadpole,20,0,0,0, 04/02/2009,17, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT20_4_Apr5,T20_4,tadpole,20,0,0,0, 04/05/2009,20, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT20_4_Apr8,T20_4,tadpole,20,0,0,0, 04/08/2009,23, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT20_4_Apr11,T20_4,tadpole,20,0,0,0, 04/11/2009,26, Rana sierrae, tadpole,38,,,, RESWABBED,,,, M,,,,,,,
TExpT20_4_Apr14,T20_4,tadpole,20,20.79605,0.0064,0.512, 04/14/2009,29, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT20_4_Apr17,T20_4,tadpole,20,0,0,0, 04/17/2009,32, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT20_4_Apr20,T20_4,tadpole,20,0,0,0, 04/20/2009,35, Rana sierrae, tadpole,44,,,,,,,, M,,,,,,,
TExpT20_4_Apr21,T20_4,tadpole,20,0,0,0,4/21/09,36,,,,,,,,,,,,,,,,,,
TExpT20_4_Apr23,T20_4,tadpole,20,,,dead, 04/23/2009,38, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Apr26,T20_4,tadpole,20,,,dead, 04/26/2009,41, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Apr29,T20_4,tadpole,20,,,dead, 04/29/2009,44, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_May2,T20_4,tadpole,20,,,dead, 05/02/2009,47, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_May5,T20_4,tadpole,20,,,dead, 05/05/2009,50, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_May8,T20_4,tadpole,20,,,dead, 05/08/2009,53, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_May11,T20_4,tadpole,20,,,dead, 05/11/2009,56, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_May14,T20_4,tadpole,20,,,dead, 05/14/2009,59, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_May17,T20_4,tadpole,20,,,dead, 05/17/2009,62, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_May20,T20_4,tadpole,20,,,dead, 05/20/2009,65, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_May23,T20_4,tadpole,20,,,dead, 05/23/2009,68, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_May26,T20_4,tadpole,20,,,dead, 05/26/2009,71, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_May29,T20_4,tadpole,20,,,dead, 05/29/2009,74, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jun1,T20_4,tadpole,20,,,dead, 06/01/2009,77, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jun4,T20_4,tadpole,20,,,dead, 06/04/2009,80, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jun7,T20_4,tadpole,20,,,dead, 06/07/2009,83, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jun10,T20_4,tadpole,20,,,dead, 06/10/2009,86, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jun13,T20_4,tadpole,20,,,dead, 06/13/2009,89, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jun16,T20_4,tadpole,20,,,dead, 06/16/2009,92, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jun19,T20_4,tadpole,20,,,dead, 06/19/2009,95, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jun22,T20_4,tadpole,20,,,dead, 06/22/2009,98, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jun25,T20_4,tadpole,20,,,dead, 06/25/2009,101, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jun28,T20_4,tadpole,20,,,dead, 06/28/2009,104, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jul1,T20_4,tadpole,20,,,dead, 07/01/2009,107, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jul4,T20_4,tadpole,20,,,dead, 07/04/2009,110, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jul7,T20_4,tadpole,20,,,dead, 07/07/2009,113, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jul10,T20_4,tadpole,20,,,dead, 07/10/2009,116, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_4_Jul13,T20_4,tadpole,20,,,dead, 07/13/2009,119, Rana sierrae, tadpole,,,,, DEAD 4/21/09,,,,,,,,,,,
TExpT20_5_Mar16,T20_5,tadpole,20,0,0,0, 03/16/2009,0, Rana sierrae, tadpole,37,,,, VENTRAL EDGE OF TAIL VERY PINK,,,, M,,,,,,,
TExpT20_5_Mar24,T20_5,tadpole,20,0,0,0, 03/24/2009,8, Rana sierrae, tadpole,37,,,,,,,, M,,,,,,,
TExpT20_5_Mar27,T20_5,tadpole,20,0,0,0, 03/27/2009,11, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT20_5_Mar30,T20_5,tadpole,20,35.9669,0.0936,7.488, 03/30/2009,14, Rana sierrae, tadpole,41,,,, REAR LEGS DON'T WORK PROPERLY,,,, M,,,,,,,
TExpT20_5_Apr2,T20_5,tadpole,20,0,0,0, 04/02/2009,17, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT20_5_Apr5,T20_5,tadpole,20,0,0,0, 04/05/2009,20, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT20_5_Apr8,T20_5,tadpole,20,0,0,0, 04/08/2009,23, Rana sierrae, tadpole,42,,,,,,,, L,,,,,,,
TExpT20_5_Apr11,T20_5,tadpole,20,0,0,0, 04/11/2009,26, Rana sierrae, tadpole,44,,,,,,,, L,,,,,,,
TExpT20_5_Apr14,T20_5,tadpole,20,0,0,0, 04/14/2009,29, Rana sierrae, tadpole,45,,,,,,,, L,,,,,,,
TExpT20_5_Apr17,T20_5,tadpole,20,0,0,0, 04/17/2009,32, Rana sierrae, metamorph,45,,,,,,,, L,,,,,,,
TExpT20_5_Apr20,T20_5,tadpole,20,0,0,0, 04/20/2009,35, Rana sierrae, metamorph,45,,,, DEAD 4/18/09,,,, L,,,,,,,
TExpT20_5_Apr23,T20_5,tadpole,20,,,dead, 04/23/2009,38, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Apr26,T20_5,tadpole,20,,,dead, 04/26/2009,41, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Apr29,T20_5,tadpole,20,,,dead, 04/29/2009,44, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_May2,T20_5,tadpole,20,,,dead, 05/02/2009,47, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_May5,T20_5,tadpole,20,,,dead, 05/05/2009,50, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_May8,T20_5,tadpole,20,,,dead, 05/08/2009,53, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_May11,T20_5,tadpole,20,,,dead, 05/11/2009,56, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_May14,T20_5,tadpole,20,,,dead, 05/14/2009,59, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_May17,T20_5,tadpole,20,,,dead, 05/17/2009,62, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_May20,T20_5,tadpole,20,,,dead, 05/20/2009,65, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_May23,T20_5,tadpole,20,,,dead, 05/23/2009,68, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_May26,T20_5,tadpole,20,,,dead, 05/26/2009,71, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_May29,T20_5,tadpole,20,,,dead, 05/29/2009,74, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jun1,T20_5,tadpole,20,,,dead, 06/01/2009,77, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jun4,T20_5,tadpole,20,,,dead, 06/04/2009,80, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jun7,T20_5,tadpole,20,,,dead, 06/07/2009,83, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jun10,T20_5,tadpole,20,,,dead, 06/10/2009,86, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jun13,T20_5,tadpole,20,,,dead, 06/13/2009,89, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jun16,T20_5,tadpole,20,,,dead, 06/16/2009,92, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jun19,T20_5,tadpole,20,,,dead, 06/19/2009,95, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jun22,T20_5,tadpole,20,,,dead, 06/22/2009,98, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jun25,T20_5,tadpole,20,,,dead, 06/25/2009,101, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jun28,T20_5,tadpole,20,,,dead, 06/28/2009,104, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jul1,T20_5,tadpole,20,,,dead, 07/01/2009,107, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jul4,T20_5,tadpole,20,,,dead, 07/04/2009,110, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jul7,T20_5,tadpole,20,,,dead, 07/07/2009,113, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jul10,T20_5,tadpole,20,,,dead, 07/10/2009,116, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT20_5_Jul13,T20_5,tadpole,20,,,dead, 07/13/2009,119, Rana sierrae, metamorph,,,,, DEAD 4/18/09,,,,,,,,,,,
TExpT26_1_Mar16,T26_1,tadpole,26,0,0,0, 03/16/2009,0, Rana sierrae, tadpole,35,,,, VENTRAL EDGE OF TAIL PINK AND AROUND MP'S,,,, M,,,,,,,
TExpT26_1_Mar24,T26_1,tadpole,26,0,0,0, 03/24/2009,8, Rana sierrae, tadpole,34,,,,,,,, M,,,,,,,
TExpT26_1_Mar27,T26_1,tadpole,26,0,0,0, 03/27/2009,11, Rana sierrae, tadpole,38,,,,,,,, M,,,,,,,
TExpT26_1_Mar30,T26_1,tadpole,26,0,0,0, 03/30/2009,14, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT26_1_Apr2,T26_1,tadpole,26,0,0,0, 04/02/2009,17, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT26_1_Apr5,T26_1,tadpole,26,0,0,0, 04/05/2009,20, Rana sierrae, tadpole,41,,,, ARMS POPPING,,,, M,,,,,,,
TExpT26_1_Apr8,T26_1,tadpole,26,0,0,0, 04/08/2009,23, Rana sierrae, tadpole,42,,,,,,,, L,,,,,,,
TExpT26_1_Apr11,T26_1,tadpole,26,0,0,0, 04/11/2009,26, Rana sierrae, tadpole,46,,,,,,,, L,,,,,,,
TExpT26_1_Apr14,T26_1,tadpole,26,0,0,0, 04/14/2009,29, Rana sierrae, tadpole,45,,,,,,,, L,,,,,,,
TExpT26_1_Apr17,T26_1,tadpole,26,0,0,0, 04/17/2009,32, Rana sierrae, metamorph,45,,,,,,,, L,,,,,,,
TExpT26_1_Apr20,T26_1,tadpole,26,46.3365,0.0009,0.072, 04/20/2009,35, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT26_1_Apr23,T26_1,tadpole,26,0,0,0, 04/23/2009,38, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT26_1_Apr26,T26_1,tadpole,26,0,0,0, 04/26/2009,41, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT26_1_Apr29,T26_1,tadpole,26,40.9017,0.0157,1.256, 04/29/2009,44, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT26_1_May2,T26_1,tadpole,26,42.9472,0.0044,0.352, 05/02/2009,47, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT26_1_May5,T26_1,tadpole,26,0,0,0, 05/05/2009,50, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT26_1_May8,T26_1,tadpole,26,31.6906,0.7117,56.936, 05/08/2009,53, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT26_1_May11,T26_1,tadpole,26,0,0,0, 05/11/2009,56, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT26_1_May14,T26_1,tadpole,26,0,0,0, 05/14/2009,59, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT26_1_May17,T26_1,tadpole,26,0,0,0, 05/17/2009,62, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT26_1_May20,T26_1,tadpole,26,0,0,0, 05/20/2009,65, Rana sierrae, subadult,46,,,,,,,, L,,,,,,,
TExpT26_1_May23,T26_1,tadpole,26,43.9299,0.001,0.08, 05/23/2009,68, Rana sierrae, subadult,46,,,, SUPER SKINNY, HEALTHY?,,, L,,,,,,,
TExpT26_1_May26,T26_1,tadpole,26,0,0,0, 05/26/2009,71, Rana sierrae, subadult,46,,,, FOUND DEAD IN CAGE,,,, L,,,,,,,
TExpT26_1_May29,T26_1,tadpole,26,,,dead, 05/29/2009,74, Rana sierrae, subadult,46,,,, DEAD 5/26/09,,,, L,,,,,,,
TExpT26_1_Jun1,T26_1,tadpole,26,,,dead, 06/01/2009,77, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jun4,T26_1,tadpole,26,,,dead, 06/04/2009,80, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jun7,T26_1,tadpole,26,,,dead, 06/07/2009,83, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jun10,T26_1,tadpole,26,,,dead, 06/10/2009,86, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jun13,T26_1,tadpole,26,,,dead, 06/13/2009,89, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jun16,T26_1,tadpole,26,,,dead, 06/16/2009,92, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jun19,T26_1,tadpole,26,,,dead, 06/19/2009,95, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jun22,T26_1,tadpole,26,,,dead, 06/22/2009,98, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jun25,T26_1,tadpole,26,,,dead, 06/25/2009,101, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jun28,T26_1,tadpole,26,,,dead, 06/28/2009,104, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jul1,T26_1,tadpole,26,,,dead, 07/01/2009,107, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jul4,T26_1,tadpole,26,,,dead, 07/04/2009,110, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jul7,T26_1,tadpole,26,,,dead, 07/07/2009,113, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jul10,T26_1,tadpole,26,,,dead, 07/10/2009,116, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_1_Jul13,T26_1,tadpole,26,,,dead, 07/13/2009,119, Rana sierrae, subadult,,,,, DEAD 5/26/09,,,,,,,,,,,
TExpT26_2_Mar16,T26_2,tadpole,26,0,0,0, 03/16/2009,0, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT26_2_Mar24,T26_2,tadpole,26,0,0,0, 03/24/2009,8, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT26_2_Mar27,T26_2,tadpole,26,0,0,0, 03/27/2009,11, Rana sierrae, tadpole,41,,,,,,,, M,,,,,,,
TExpT26_2_Mar30,T26_2,tadpole,26,0,0,0, 03/30/2009,14, Rana sierrae, tadpole,42,,,,,,,, L,,,,,,,
TExpT26_2_Apr2,T26_2,tadpole,26,0,0,0, 04/02/2009,17, Rana sierrae, metamorph,44,,,,,,,, L,,,,,,,
TExpT26_2_Apr5,T26_2,tadpole,26,0,0,0, 04/05/2009,20, Rana sierrae, metamorph,44,,,, DEAD 4/5/09 WAS ABLE TO SWAB,,,, L,,,,,,,
TExpT26_2_Apr8,T26_2,tadpole,26,,,dead, 04/08/2009,23, Rana sierrae, tadpole,,,,, DEAD 4/5/09,,,,,,,,,,,
